"","SITE","OBS_YEAR","PeakDHW","PeakDate"
"6242","MAI-00930",2017,0,"2017-01-01"
"6243","MAI-00930",2018,0,"2018-01-01"
"6244","MAI-00930",2019,7.69000005722046,"2019-10-16"
"6245","MAI-00930",2013,0,"2013-01-02"
"6246","MAI-00930",2014,0,"2014-01-02"
"6247","MAI-00930",2015,6.71999979019165,"2015-09-28"
"6248","MAI-00930",2016,0,"2016-01-02"
"6249","MAI-00930",2017,0,"2017-01-01"
"6250","MAI-00930",2018,0,"2018-01-01"
"6251","MAI-00930",2019,7.69000005722046,"2019-10-16"
"6252","MAI-00930",2013,0,"2013-01-02"
"6253","MAI-00930",2014,0,"2014-01-02"
"6254","MAI-00930",2015,6.71999979019165,"2015-09-28"
"6255","MAI-00930",2016,0,"2016-01-02"
"6256","MAI-00930",2017,0,"2017-01-01"
"6257","MAI-00930",2018,0,"2018-01-01"
"6258","MAI-00930",2019,7.69000005722046,"2019-10-16"
"6259","MAI-00931",2013,0,"2013-01-02"
"6260","MAI-00931",2014,0,"2014-01-02"
"6261","MAI-00931",2015,6.71999979019165,"2015-09-28"
"6262","MAI-00931",2016,0,"2016-01-02"
"6263","MAI-00931",2017,0,"2017-01-01"
"6264","MAI-00931",2018,0,"2018-01-01"
"6265","MAI-00931",2019,7.69000005722046,"2019-10-16"
"6266","MAI-00931",2013,0,"2013-01-02"
"6267","MAI-00931",2014,0,"2014-01-02"
"6268","MAI-00931",2015,6.71999979019165,"2015-09-28"
"6269","MAI-00931",2016,0,"2016-01-02"
"6270","MAI-00931",2017,0,"2017-01-01"
"6271","MAI-00931",2018,0,"2018-01-01"
"6272","MAI-00931",2019,7.69000005722046,"2019-10-16"
"6273","MAI-00931",2013,0,"2013-01-02"
"6274","MAI-00931",2014,0,"2014-01-02"
"6275","MAI-00931",2015,6.71999979019165,"2015-09-28"
"6276","MAI-00931",2016,0,"2016-01-02"
"6277","MAI-00931",2017,0,"2017-01-01"
"6278","MAI-00931",2018,0,"2018-01-01"
"6279","MAI-00931",2019,7.69000005722046,"2019-10-16"
"6280","MAI-00932",2013,0,"2013-01-02"
"6281","MAI-00932",2014,0,"2014-01-02"
"6282","MAI-00932",2015,6.75,"2015-09-28"
"6283","MAI-00932",2016,0,"2016-01-02"
"6284","MAI-00932",2017,0,"2017-01-01"
"6285","MAI-00932",2018,0,"2018-01-01"
"6286","MAI-00932",2019,7.80000019073486,"2019-10-16"
"6287","MAI-00932",2013,0,"2013-01-02"
"6288","MAI-00932",2014,0,"2014-01-02"
"6289","MAI-00932",2015,6.75,"2015-09-28"
"6290","MAI-00932",2016,0,"2016-01-02"
"6291","MAI-00932",2017,0,"2017-01-01"
"6292","MAI-00932",2018,0,"2018-01-01"
"6293","MAI-00932",2019,7.80000019073486,"2019-10-16"
"6294","MAI-00932",2013,0,"2013-01-02"
"6295","MAI-00932",2014,0,"2014-01-02"
"6296","MAI-00932",2015,6.75,"2015-09-28"
"6297","MAI-00932",2016,0,"2016-01-02"
"6298","MAI-00932",2017,0,"2017-01-01"
"6299","MAI-00932",2018,0,"2018-01-01"
"6300","MAI-00932",2019,7.80000019073486,"2019-10-16"
"6301","MAI-00933",2013,0,"2013-01-02"
"6302","MAI-00933",2014,0,"2014-01-02"
"6303","MAI-00933",2015,6.75,"2015-09-28"
"6304","MAI-00933",2016,0,"2016-01-02"
"6305","MAI-00933",2017,0,"2017-01-01"
"6306","MAI-00933",2018,0,"2018-01-01"
"6307","MAI-00933",2019,7.80000019073486,"2019-10-16"
"6308","MAI-00933",2013,0,"2013-01-02"
"6309","MAI-00933",2014,0,"2014-01-02"
"6310","MAI-00933",2015,6.75,"2015-09-28"
"6311","MAI-00933",2016,0,"2016-01-02"
"6312","MAI-00933",2017,0,"2017-01-01"
"6313","MAI-00933",2018,0,"2018-01-01"
"6314","MAI-00933",2019,7.80000019073486,"2019-10-16"
"6315","MAI-00933",2013,0,"2013-01-02"
"6316","MAI-00933",2014,0,"2014-01-02"
"6317","MAI-00933",2015,6.75,"2015-09-28"
"6318","MAI-00933",2016,0,"2016-01-02"
"6319","MAI-00933",2017,0,"2017-01-01"
"6320","MAI-00933",2018,0,"2018-01-01"
"6321","MAI-00933",2019,7.80000019073486,"2019-10-16"
"6322","MAI-00934",2013,0,"2013-01-02"
"6323","MAI-00934",2014,0.150000005960464,"2014-10-06"
"6324","MAI-00934",2015,6.51000022888184,"2015-09-28"
"6325","MAI-00934",2016,0,"2016-01-02"
"6326","MAI-00934",2017,0,"2017-01-01"
"6327","MAI-00934",2018,0,"2018-01-01"
"6328","MAI-00934",2019,7.05000019073486,"2019-10-16"
"6329","MAI-00934",2013,0,"2013-01-02"
"6330","MAI-00934",2014,0.150000005960464,"2014-10-06"
"6331","MAI-00934",2015,6.51000022888184,"2015-09-28"
"6332","MAI-00934",2016,0,"2016-01-02"
"6333","MAI-00934",2017,0,"2017-01-01"
"6334","MAI-00934",2018,0,"2018-01-01"
"6335","MAI-00934",2019,7.05000019073486,"2019-10-16"
"6336","MAI-00934",2013,0,"2013-01-02"
"6337","MAI-00934",2014,0.150000005960464,"2014-10-06"
"6338","MAI-00934",2015,6.51000022888184,"2015-09-28"
"6339","MAI-00934",2016,0,"2016-01-02"
"6340","MAI-00934",2017,0,"2017-01-01"
"6341","MAI-00934",2018,0,"2018-01-01"
"6342","MAI-00934",2019,7.05000019073486,"2019-10-16"
"6343","MAI-00934",2013,0,"2013-01-02"
"6344","MAI-00934",2014,0.150000005960464,"2014-10-06"
"6345","MAI-00934",2015,6.51000022888184,"2015-09-28"
"6346","MAI-00934",2016,0,"2016-01-02"
"6347","MAI-00934",2017,0,"2017-01-01"
"6348","MAI-00934",2018,0,"2018-01-01"
"6349","MAI-00934",2019,7.05000019073486,"2019-10-16"
"6350","MAI-00935",2013,0,"2013-01-02"
"6351","MAI-00935",2014,0.150000005960464,"2014-10-06"
"6352","MAI-00935",2015,6.51000022888184,"2015-09-28"
"6353","MAI-00935",2016,0,"2016-01-02"
"6354","MAI-00935",2017,0,"2017-01-01"
"6355","MAI-00935",2018,0,"2018-01-01"
"6356","MAI-00935",2019,7.05000019073486,"2019-10-16"
"6357","MAI-00935",2013,0,"2013-01-02"
"6358","MAI-00935",2014,0.150000005960464,"2014-10-06"
"6359","MAI-00935",2015,6.51000022888184,"2015-09-28"
"6360","MAI-00935",2016,0,"2016-01-02"
"6361","MAI-00935",2017,0,"2017-01-01"
"6362","MAI-00935",2018,0,"2018-01-01"
"6363","MAI-00935",2019,7.05000019073486,"2019-10-16"
"6364","MAI-00936",2013,0,"2013-01-02"
"6365","MAI-00936",2014,0.150000005960464,"2014-10-06"
"6366","MAI-00936",2015,6.51000022888184,"2015-09-28"
"6367","MAI-00936",2016,0,"2016-01-02"
"6368","MAI-00936",2017,0,"2017-01-01"
"6369","MAI-00936",2018,0,"2018-01-01"
"6370","MAI-00936",2019,7.05000019073486,"2019-10-16"
"6371","MAI-00936",2013,0,"2013-01-02"
"6372","MAI-00936",2014,0.150000005960464,"2014-10-06"
"6373","MAI-00936",2015,6.51000022888184,"2015-09-28"
"6374","MAI-00936",2016,0,"2016-01-02"
"6375","MAI-00936",2017,0,"2017-01-01"
"6376","MAI-00936",2018,0,"2018-01-01"
"6377","MAI-00936",2019,7.05000019073486,"2019-10-16"
"6378","MAI-00936",2013,0,"2013-01-02"
"6379","MAI-00936",2014,0.150000005960464,"2014-10-06"
"6380","MAI-00936",2015,6.51000022888184,"2015-09-28"
"6381","MAI-00936",2016,0,"2016-01-02"
"6382","MAI-00936",2017,0,"2017-01-01"
"6383","MAI-00936",2018,0,"2018-01-01"
"6384","MAI-00936",2019,7.05000019073486,"2019-10-16"
"6385","MAI-00937",2013,0,"2013-01-02"
"6386","MAI-00937",2014,0,"2014-01-02"
"6387","MAI-00937",2015,6.71999979019165,"2015-09-28"
"6388","MAI-00937",2016,0,"2016-01-02"
"6389","MAI-00937",2017,0,"2017-01-01"
"6390","MAI-00937",2018,0,"2018-01-01"
"6391","MAI-00937",2019,7.69000005722046,"2019-10-16"
"6392","MAI-00937",2013,0,"2013-01-02"
"6393","MAI-00937",2014,0,"2014-01-02"
"6394","MAI-00937",2015,6.71999979019165,"2015-09-28"
"6395","MAI-00937",2016,0,"2016-01-02"
"6396","MAI-00937",2017,0,"2017-01-01"
"6397","MAI-00937",2018,0,"2018-01-01"
"6398","MAI-00937",2019,7.69000005722046,"2019-10-16"
"6399","MAI-00937",2013,0,"2013-01-02"
"6400","MAI-00937",2014,0,"2014-01-02"
"6401","MAI-00937",2015,6.71999979019165,"2015-09-28"
"6402","MAI-00937",2016,0,"2016-01-02"
"6403","MAI-00937",2017,0,"2017-01-01"
"6404","MAI-00937",2018,0,"2018-01-01"
"6405","MAI-00937",2019,7.69000005722046,"2019-10-16"
"6406","MAI-00938",2013,0,"2013-01-02"
"6407","MAI-00938",2014,0,"2014-01-02"
"6408","MAI-00938",2015,6.71999979019165,"2015-09-28"
"6409","MAI-00938",2016,0,"2016-01-02"
"6410","MAI-00938",2017,0,"2017-01-01"
"6411","MAI-00938",2018,0,"2018-01-01"
"6412","MAI-00938",2019,7.69000005722046,"2019-10-16"
"6413","MAI-00938",2013,0,"2013-01-02"
"6414","MAI-00938",2014,0,"2014-01-02"
"6415","MAI-00938",2015,6.71999979019165,"2015-09-28"
"6416","MAI-00938",2016,0,"2016-01-02"
"6417","MAI-00938",2017,0,"2017-01-01"
"6418","MAI-00938",2018,0,"2018-01-01"
"6419","MAI-00938",2019,7.69000005722046,"2019-10-16"
"6420","MAI-00938",2013,0,"2013-01-02"
"6421","MAI-00938",2014,0,"2014-01-02"
"6422","MAI-00938",2015,6.71999979019165,"2015-09-28"
"6423","MAI-00938",2016,0,"2016-01-02"
"6424","MAI-00938",2017,0,"2017-01-01"
"6425","MAI-00938",2018,0,"2018-01-01"
"6426","MAI-00938",2019,7.69000005722046,"2019-10-16"
"6427","MAI-00939",2013,0,"2013-01-02"
"6428","MAI-00939",2014,0,"2014-01-02"
"6429","MAI-00939",2015,6.71999979019165,"2015-09-28"
"6430","MAI-00939",2016,0,"2016-01-02"
"6431","MAI-00939",2017,0,"2017-01-01"
"6432","MAI-00939",2018,0,"2018-01-01"
"6433","MAI-00939",2019,7.69000005722046,"2019-10-16"
"6434","MAI-00939",2013,0,"2013-01-02"
"6435","MAI-00939",2014,0,"2014-01-02"
"6436","MAI-00939",2015,6.71999979019165,"2015-09-28"
"6437","MAI-00939",2016,0,"2016-01-02"
"6438","MAI-00939",2017,0,"2017-01-01"
"6439","MAI-00939",2018,0,"2018-01-01"
"6440","MAI-00939",2019,7.69000005722046,"2019-10-16"
"6441","MAI-00939",2013,0,"2013-01-02"
"6442","MAI-00939",2014,0,"2014-01-02"
"6443","MAI-00939",2015,6.71999979019165,"2015-09-28"
"6444","MAI-00939",2016,0,"2016-01-02"
"6445","MAI-00939",2017,0,"2017-01-01"
"6446","MAI-00939",2018,0,"2018-01-01"
"6447","MAI-00939",2019,7.69000005722046,"2019-10-16"
"6448","MAI-00935",2013,0,"2013-01-02"
"6449","MAI-00935",2014,0.150000005960464,"2014-10-06"
"6450","MAI-00935",2015,6.51000022888184,"2015-09-28"
"6451","MAI-00935",2016,0,"2016-01-02"
"6452","MAI-00935",2017,0,"2017-01-01"
"6453","MAI-00935",2018,0,"2018-01-01"
"6454","MAI-00935",2019,7.05000019073486,"2019-10-16"
"6455","MAI-00935",2013,0,"2013-01-02"
"6456","MAI-00935",2014,0.150000005960464,"2014-10-06"
"6457","MAI-00935",2015,6.51000022888184,"2015-09-28"
"6458","MAI-00935",2016,0,"2016-01-02"
"6459","MAI-00935",2017,0,"2017-01-01"
"6460","MAI-00935",2018,0,"2018-01-01"
"6461","MAI-00935",2019,7.05000019073486,"2019-10-16"
"6462","MAI-02165",2013,0,"2013-01-02"
"6463","MAI-02165",2014,0,"2014-01-02"
"6464","MAI-02165",2015,5.48000001907349,"2015-09-28"
"6465","MAI-02165",2016,0,"2016-01-02"
"6466","MAI-02165",2017,0,"2017-01-01"
"6467","MAI-02165",2018,0,"2018-01-01"
"6468","MAI-02165",2019,2.10999989509583,"2019-10-11"
"6469","MAI-02188",2013,0,"2013-01-02"
"6470","MAI-02188",2014,0,"2014-01-02"
"6471","MAI-02188",2015,5.48000001907349,"2015-09-28"
"6472","MAI-02188",2016,0,"2016-01-02"
"6473","MAI-02188",2017,0,"2017-01-01"
"6474","MAI-02188",2018,0,"2018-01-01"
"6475","MAI-02188",2019,2.10999989509583,"2019-10-11"
"6476","MAI-02184",2013,0,"2013-01-02"
"6477","MAI-02184",2014,0.610000014305115,"2014-09-24"
"6478","MAI-02184",2015,9.26000022888184,"2015-10-20"
"6479","MAI-02184",2016,0.140000000596046,"2016-01-02"
"6480","MAI-02184",2017,0.150000005960464,"2017-09-14"
"6481","MAI-02184",2018,0,"2018-01-01"
"6482","MAI-02184",2019,9.27999973297119,"2019-10-18"
"6483","MAI-02077",2013,0,"2013-01-02"
"6484","MAI-02077",2014,0,"2014-01-02"
"6485","MAI-02077",2015,5.98000001907349,"2015-09-28"
"6486","MAI-02077",2016,0,"2016-01-02"
"6487","MAI-02077",2017,0,"2017-01-01"
"6488","MAI-02077",2018,0,"2018-01-01"
"6489","MAI-02077",2019,2.98000001907349,"2019-10-20"
"6490","MAI-02104",2013,0,"2013-01-02"
"6491","MAI-02104",2014,0,"2014-01-02"
"6492","MAI-02104",2015,5.98000001907349,"2015-09-28"
"6493","MAI-02104",2016,0,"2016-01-02"
"6494","MAI-02104",2017,0,"2017-01-01"
"6495","MAI-02104",2018,0,"2018-01-01"
"6496","MAI-02104",2019,2.98000001907349,"2019-10-20"
"6497","MAI-02115",2013,0,"2013-01-02"
"6498","MAI-02115",2014,0,"2014-01-02"
"6499","MAI-02115",2015,5.44999980926514,"2015-09-28"
"6500","MAI-02115",2016,0,"2016-01-02"
"6501","MAI-02115",2017,0,"2017-01-01"
"6502","MAI-02115",2018,0,"2018-01-01"
"6503","MAI-02115",2019,2.82999992370605,"2019-10-13"
"6504","MAI-02109",2013,0,"2013-01-02"
"6505","MAI-02109",2014,0.150000005960464,"2014-10-07"
"6506","MAI-02109",2015,4.92999982833862,"2015-09-28"
"6507","MAI-02109",2016,0,"2016-01-02"
"6508","MAI-02109",2017,0,"2017-01-01"
"6509","MAI-02109",2018,0,"2018-01-01"
"6510","MAI-02109",2019,2.25,"2019-10-13"
"6511","MAI-02278",2013,0,"2013-01-02"
"6512","MAI-02278",2014,0,"2014-01-02"
"6513","MAI-02278",2015,6.73000001907349,"2015-09-28"
"6514","MAI-02278",2016,0,"2016-01-02"
"6515","MAI-02278",2017,0,"2017-01-01"
"6516","MAI-02278",2018,0,"2018-01-01"
"6517","MAI-02278",2019,7.17000007629395,"2019-10-16"
"6518","MAI-02297",2013,0,"2013-01-02"
"6519","MAI-02297",2014,0,"2014-01-02"
"6520","MAI-02297",2015,6.71999979019165,"2015-09-28"
"6521","MAI-02297",2016,0,"2016-01-02"
"6522","MAI-02297",2017,0,"2017-01-01"
"6523","MAI-02297",2018,0,"2018-01-01"
"6524","MAI-02297",2019,7.69000005722046,"2019-10-16"
"6525","MAI-02307",2013,0,"2013-01-02"
"6526","MAI-02307",2014,0,"2014-01-02"
"6527","MAI-02307",2015,6.75,"2015-09-28"
"6528","MAI-02307",2016,0,"2016-01-02"
"6529","MAI-02307",2017,0,"2017-01-01"
"6530","MAI-02307",2018,0,"2018-01-01"
"6531","MAI-02307",2019,7.80000019073486,"2019-10-16"
"6532","MAI-02309",2013,0,"2013-01-02"
"6533","MAI-02309",2014,0.704999983310699,"2014-09-24"
"6534","MAI-02309",2015,8.30000019073486,"2015-09-30"
"6535","MAI-02309",2016,0,"2016-01-02"
"6536","MAI-02309",2017,0.150000005960464,"2017-09-16"
"6537","MAI-02309",2018,0,"2018-01-01"
"6538","MAI-02309",2019,9.55500030517578,"2019-10-16"
"6539","MAI-02178",2013,0,"2013-01-02"
"6540","MAI-02178",2014,0.790000021457672,"2014-09-24"
"6541","MAI-02178",2015,8.23999977111816,"2015-09-30"
"6542","MAI-02178",2016,0,"2016-01-02"
"6543","MAI-02178",2017,0.170000001788139,"2017-09-14"
"6544","MAI-02178",2018,0,"2018-01-01"
"6545","MAI-02178",2019,8.09000015258789,"2019-10-16"
"6546","MAI-02206",2013,0,"2013-01-02"
"6547","MAI-02206",2014,0.46000000834465,"2014-09-22"
"6548","MAI-02206",2015,7.42999982833862,"2015-09-28"
"6549","MAI-02206",2016,0,"2016-01-02"
"6550","MAI-02206",2017,0.150000005960464,"2017-09-14"
"6551","MAI-02206",2018,0,"2018-01-01"
"6552","MAI-02206",2019,6.90999984741211,"2019-10-16"
"6553","MAI-02192",2013,0,"2013-01-02"
"6554","MAI-02192",2014,0.640000000596046,"2014-09-24"
"6555","MAI-02192",2015,7.9449999332428,"2015-09-30"
"6556","MAI-02192",2016,0,"2016-01-02"
"6557","MAI-02192",2017,0.225000008940697,"2017-09-16"
"6558","MAI-02192",2018,0,"2018-01-01"
"6559","MAI-02192",2019,8.125,"2019-10-16"
"6560","MAI-02196",2013,0,"2013-01-02"
"6561","MAI-02196",2014,0.819999992847443,"2014-09-24"
"6562","MAI-02196",2015,8.46000003814697,"2015-09-30"
"6563","MAI-02196",2016,0,"2016-01-02"
"6564","MAI-02196",2017,0.300000011920929,"2017-09-16"
"6565","MAI-02196",2018,0,"2018-01-01"
"6566","MAI-02196",2019,9.34000015258789,"2019-10-16"
"6567","MAI-02515",2013,0,"2013-01-02"
"6568","MAI-02515",2014,0,"2014-01-02"
"6569","MAI-02515",2015,6.71999979019165,"2015-09-28"
"6570","MAI-02515",2016,0,"2016-01-02"
"6571","MAI-02515",2017,0,"2017-01-01"
"6572","MAI-02515",2018,0,"2018-01-01"
"6573","MAI-02515",2019,7.69000005722046,"2019-10-16"
"6574","MAI-02527",2013,0,"2013-01-02"
"6575","MAI-02527",2014,0,"2014-01-02"
"6576","MAI-02527",2015,6.75,"2015-09-28"
"6577","MAI-02527",2016,0,"2016-01-02"
"6578","MAI-02527",2017,0,"2017-01-01"
"6579","MAI-02527",2018,0,"2018-01-01"
"6580","MAI-02527",2019,7.80000019073486,"2019-10-16"
"6581","MAI-02537",2013,0,"2013-01-02"
"6582","MAI-02537",2014,0,"2014-01-02"
"6583","MAI-02537",2015,7.09999990463257,"2015-09-28"
"6584","MAI-02537",2016,0,"2016-01-02"
"6585","MAI-02537",2017,0,"2017-01-01"
"6586","MAI-02537",2018,0,"2018-01-01"
"6587","MAI-02537",2019,8.51000022888184,"2019-10-16"
"6588","MAI-02520",2013,0,"2013-01-02"
"6589","MAI-02520",2014,0,"2014-01-02"
"6590","MAI-02520",2015,7.17000007629395,"2015-09-28"
"6591","MAI-02520",2016,0,"2016-01-02"
"6592","MAI-02520",2017,0,"2017-01-01"
"6593","MAI-02520",2018,0,"2018-01-01"
"6594","MAI-02520",2019,8.97999954223633,"2019-10-18"
"6595","MAI-02532",2013,0,"2013-01-02"
"6596","MAI-02532",2014,0,"2014-01-02"
"6597","MAI-02532",2015,7.09999990463257,"2015-09-28"
"6598","MAI-02532",2016,0,"2016-01-02"
"6599","MAI-02532",2017,0,"2017-01-01"
"6600","MAI-02532",2018,0,"2018-01-01"
"6601","MAI-02532",2019,8.51000022888184,"2019-10-16"
"6602","MAI-02541",2013,0,"2013-01-02"
"6603","MAI-02541",2014,0,"2014-01-02"
"6604","MAI-02541",2015,6.75,"2015-09-28"
"6605","MAI-02541",2016,0,"2016-01-02"
"6606","MAI-02541",2017,0,"2017-01-01"
"6607","MAI-02541",2018,0,"2018-01-01"
"6608","MAI-02541",2019,7.80000019073486,"2019-10-16"
"6609","MAI-02530",2013,0,"2013-01-02"
"6610","MAI-02530",2014,0.589999973773956,"2014-09-24"
"6611","MAI-02530",2015,8.14000034332275,"2015-09-30"
"6612","MAI-02530",2016,0,"2016-01-02"
"6613","MAI-02530",2017,0,"2017-01-01"
"6614","MAI-02530",2018,0,"2018-01-01"
"6615","MAI-02530",2019,9.77000045776367,"2019-10-16"
"6616","MAI-02543",2013,0,"2013-01-02"
"6617","MAI-02543",2014,0,"2014-01-02"
"6618","MAI-02543",2015,7.09999990463257,"2015-09-28"
"6619","MAI-02543",2016,0,"2016-01-02"
"6620","MAI-02543",2017,0,"2017-01-01"
"6621","MAI-02543",2018,0,"2018-01-01"
"6622","MAI-02543",2019,8.51000022888184,"2019-10-16"
"6623","MAI-02529",2013,0,"2013-01-02"
"6624","MAI-02529",2014,0,"2014-01-02"
"6625","MAI-02529",2015,6.75,"2015-09-28"
"6626","MAI-02529",2016,0,"2016-01-02"
"6627","MAI-02529",2017,0,"2017-01-01"
"6628","MAI-02529",2018,0,"2018-01-01"
"6629","MAI-02529",2019,7.80000019073486,"2019-10-16"
"6630","MAI-02534",2013,0,"2013-01-02"
"6631","MAI-02534",2014,0,"2014-01-02"
"6632","MAI-02534",2015,7.09999990463257,"2015-09-28"
"6633","MAI-02534",2016,0,"2016-01-02"
"6634","MAI-02534",2017,0,"2017-01-01"
"6635","MAI-02534",2018,0,"2018-01-01"
"6636","MAI-02534",2019,8.51000022888184,"2019-10-16"
"6637","MAI-02466",2013,0,"2013-01-02"
"6638","MAI-02466",2014,0.790000021457672,"2014-09-24"
"6639","MAI-02466",2015,8.23999977111816,"2015-09-30"
"6640","MAI-02466",2016,0,"2016-01-02"
"6641","MAI-02466",2017,0.170000001788139,"2017-09-14"
"6642","MAI-02466",2018,0,"2018-01-01"
"6643","MAI-02466",2019,8.09000015258789,"2019-10-16"
"6644","MAI-02489",2013,0,"2013-01-02"
"6645","MAI-02489",2014,0.790000021457672,"2014-09-24"
"6646","MAI-02489",2015,8.23999977111816,"2015-09-30"
"6647","MAI-02489",2016,0,"2016-01-02"
"6648","MAI-02489",2017,0.170000001788139,"2017-09-14"
"6649","MAI-02489",2018,0,"2018-01-01"
"6650","MAI-02489",2019,8.09000015258789,"2019-10-16"
"6651","MAI-02505",2013,0,"2013-01-02"
"6652","MAI-02505",2014,0.610000014305115,"2014-09-24"
"6653","MAI-02505",2015,9.26000022888184,"2015-10-20"
"6654","MAI-02505",2016,0.140000000596046,"2016-01-02"
"6655","MAI-02505",2017,0.150000005960464,"2017-09-14"
"6656","MAI-02505",2018,0,"2018-01-01"
"6657","MAI-02505",2019,9.27999973297119,"2019-10-18"
"6658","MAI-02461",2013,0,"2013-01-02"
"6659","MAI-02461",2014,0,"2014-01-02"
"6660","MAI-02461",2015,5.48000001907349,"2015-09-28"
"6661","MAI-02461",2016,0,"2016-01-02"
"6662","MAI-02461",2017,0,"2017-01-01"
"6663","MAI-02461",2018,0,"2018-01-01"
"6664","MAI-02461",2019,2.10999989509583,"2019-10-11"
"6665","MAI-02481",2013,0,"2013-01-02"
"6666","MAI-02481",2014,0,"2014-01-02"
"6667","MAI-02481",2015,5.48000001907349,"2015-09-28"
"6668","MAI-02481",2016,0,"2016-01-02"
"6669","MAI-02481",2017,0,"2017-01-01"
"6670","MAI-02481",2018,0,"2018-01-01"
"6671","MAI-02481",2019,2.10999989509583,"2019-10-11"
"6672","MAI-02459",2013,0,"2013-01-02"
"6673","MAI-02459",2014,0.46000000834465,"2014-09-22"
"6674","MAI-02459",2015,7.42999982833862,"2015-09-28"
"6675","MAI-02459",2016,0,"2016-01-02"
"6676","MAI-02459",2017,0.150000005960464,"2017-09-14"
"6677","MAI-02459",2018,0,"2018-01-01"
"6678","MAI-02459",2019,6.90999984741211,"2019-10-16"
"6679","MAI-02483",2013,0,"2013-01-02"
"6680","MAI-02483",2014,0.819999992847443,"2014-09-24"
"6681","MAI-02483",2015,8.46000003814697,"2015-09-30"
"6682","MAI-02483",2016,0,"2016-01-02"
"6683","MAI-02483",2017,0.300000011920929,"2017-09-16"
"6684","MAI-02483",2018,0,"2018-01-01"
"6685","MAI-02483",2019,9.34000015258789,"2019-10-16"
"6686","MAI-02502",2013,0,"2013-01-02"
"6687","MAI-02502",2014,0.819999992847443,"2014-09-24"
"6688","MAI-02502",2015,8.46000003814697,"2015-09-30"
"6689","MAI-02502",2016,0,"2016-01-02"
"6690","MAI-02502",2017,0.300000011920929,"2017-09-16"
"6691","MAI-02502",2018,0,"2018-01-01"
"6692","MAI-02502",2019,9.34000015258789,"2019-10-16"
"6693","MAI-02544",2013,0,"2013-01-02"
"6694","MAI-02544",2014,0,"2014-01-02"
"6695","MAI-02544",2015,5.44999980926514,"2015-09-28"
"6696","MAI-02544",2016,0,"2016-01-02"
"6697","MAI-02544",2017,0,"2017-01-01"
"6698","MAI-02544",2018,0,"2018-01-01"
"6699","MAI-02544",2019,2.82999992370605,"2019-10-13"
"6700","MAI-02567",2013,0,"2013-01-02"
"6701","MAI-02567",2014,0,"2014-01-02"
"6702","MAI-02567",2015,5.44999980926514,"2015-09-28"
"6703","MAI-02567",2016,0,"2016-01-02"
"6704","MAI-02567",2017,0,"2017-01-01"
"6705","MAI-02567",2018,0,"2018-01-01"
"6706","MAI-02567",2019,2.82999992370605,"2019-10-13"
"6707","MAI-02586",2013,0,"2013-01-02"
"6708","MAI-02586",2014,0,"2014-01-02"
"6709","MAI-02586",2015,5.07999992370605,"2015-09-28"
"6710","MAI-02586",2016,0,"2016-01-02"
"6711","MAI-02586",2017,0,"2017-01-01"
"6712","MAI-02586",2018,0,"2018-01-01"
"6713","MAI-02586",2019,2.76999998092651,"2019-10-13"
"6714","MAI-02546",2013,0,"2013-01-02"
"6715","MAI-02546",2014,0.150000005960464,"2014-10-07"
"6716","MAI-02546",2015,4.94000005722046,"2015-09-28"
"6717","MAI-02546",2016,0,"2016-01-02"
"6718","MAI-02546",2017,0,"2017-01-01"
"6719","MAI-02546",2018,0,"2018-01-01"
"6720","MAI-02546",2019,2.57999992370605,"2019-10-13"
"6721","MAI-02706",2013,0,"2013-01-02"
"6722","MAI-02706",2014,0,"2014-01-02"
"6723","MAI-02706",2015,7.76999998092651,"2015-09-28"
"6724","MAI-02706",2016,0,"2016-01-02"
"6725","MAI-02706",2017,0,"2017-01-01"
"6726","MAI-02706",2018,0,"2018-01-01"
